02/07/2002|tbird|||02/10/2002|12/09/2001|WE.|Searchmont, Canada|Three nights at Watertower Inn  Contact Brian Murphy 734-459-5332|N/A|N/A|Y|7|
02/08/2002|BetSo|7:30 PM||02/08/2002|02/08/2002|FRI|St. Patrick's Parish (Doherty Hall) 140 Superior between 1st & 2nd Wyandotte||$3.00|$3.00|Y|7|
02/08/2002|MSP|8:00 PM|1:00 AM|02/08/2002|02/08/2002|FRI|Excalibur Convention Center Location Northwestern Hwy at 12 Mile Road|Singles Dance- Top 40 DJ Cash Bar Hors d'oeuvres 8:00-930 Become a member at the Dance and admission to dance is free Dressy attire no smoking|$5.00|$8:00|Y|7|
02/08/2002|Sail|7:00 PM|9:00 PM|02/08/2002|02/08/2002|FRI|Troy Elks Club 1451 East Big Beaver Between John R and Rochester Road on The North side of the Road|Monthly General Meeting Doors open at 7:30 Meeting at 8:00 pm Dancing after meeting. Dining Room open at 5:00|$3.00|$6.00|Y|7|
02/08/2002|at|8:00 PM|10:00 PM|02/08/2002|02/08/2002|FRI|Argentine Tango Detroit 7750 Auburn Road, Utica Mi 810-254-0560|Beginning Tango Lessons followed by a 2 hour practice party|N/A|N/A|Y|7|
02/08/2002|dance|8:00 PM|11:00 PM|02/08/2002|02/08/2002|FRI|Amber House 7012 E. Nine Mile between Mound and Van Dyke 810-754-3434 http://amberhouse-danceclub.com|Single & Couples Dance to the sounds of the <b>Big Bands</b> 40's 50's 60's Dance lesson 7:00 PM to 8:00 PM|N/A|N/A|Y|7|
02/09/2002|Other|3:00 PM|6:00 PM|02/09/2002|02/09/2002|SAT|S.K. Brewers on Twleve Mile just east of Evergreen in Southfield. http://graynwhite.com/locations.htm|New Orleans Jazz|N/A|N/A|Y|7|
02/09/2002|Skwii|||02/16/2002|11/11/2001|WK.|Steamboat Springs, Colorado|Ski Week Contact Rick 810-790-9813|$915|$915|Y|7|
02/09/2002|tbird|||02/22/2002|11/11/2001|WK.|Japan and China Hakuba, Tokyo and Beijing|Contact Ron Schwab 313-574-5440 rschwab48@aol.com|$2530|$2530|Y|7|
02/10/2002|BethR|9:00 AM||02/10/2002|02/10/2002|SUN|St. Andrew's 1234 Inglewood East of Rochester Rd. Between Parkdale and Tienken|Mass breakfast after at Sero's on Walton approx 10:30 AM|N/A|N/A|Y|7|
02/10/2002|BethW|10:00 AM||02/10/2002|02/10/2002|SUN|Redford Inn 5 Mile and Beech Daly|Meet for Breakfast. Those interested meet for Mass at St. Aidan's at 11:30 located at Farmington Road just North of Six Mile|Orde/Menu|Order/Menu|Y|7|
02/10/2002|MSP|5:45 PM|9:30 PM|02/10/2002|02/10/2002|SUN|Drakeshire Lanes 3500 Grand River , Farmington Hills east of Drake Road.|Bowling League 200 in League I and 70 in League II All levels of bowlers are welcome. Subs needed most weeks. Everyone is welcome to come and socialize. This is a non-smoking leagu|N/A|N/A|Y|7|
02/10/2002|Somer|3:00 PM|6:00PM|02/10/2002|02/10/2002|SUN|Five Star Lanes 16 Mile & Dequindre|No Obligation Bowling Contact Rosalie Walsh 810-783-3299|N/A|N/A|Y|7|
02/11/2002|MSP|6:30 PM|9:30 PM|02/11/2002|02/11/2002|MON|Cowley's Old Village Inn, located at 33338 Grand River Ave east of Farmington Rd. In Farmington next to the Civic Theater.|Euchre-Drop Inn|$5.00|$6.00|Y|7|
02/11/2002|MSP|7:30 PM|8:30 PM|02/11/2002|02/11/2002|MON|Border's Books Orchard Lake Road just South of 14|Book Discussion Group led by Patti Discussing S.J. Rozan, <i>China Trade</i> and <i>Concourse</i>: we will bereading 2 books by this award winning author to compare the different p|N/A|N/A|Y|7|
02/11/2002|Selsg|6:30 PM||02/11/2002|02/11/2002|MON|Linden|Dance Lessons Beginners at 6:30 Intermediate at 7:30 Car pools can be arranged|$6.00|$7.00|Y|7|
02/11/2002|tbird|||02/11/2002|02/11/2002|MON|Mt Brighton|Discount lift Tickets contact George Gonyo 734-996-0089|N/A|N/A|Y|7|
02/11/2002|Somer|7:00 PM|8:00 PM|02/11/2002|02/11/2002|MON|The World Gym on Groesbeck between 15 Mile and Metro Parkway|Walleyball Every Monday or any Monday bring yourself, Gym shoes and a willingness to have fun. Contact Bill Stanz at 810-463-2530|$5.00|$5.00||0|
02/12/2002|BethW|7:00 PM||02/12/2002|02/12/2002|TUE|Thomas's Family Dining 33971 Plymouth Rd. Between Stark and Farmington Rd|Dinner/coffee & conversation|Order/menu|Order/menu|Y|7|
02/12/2002|MSP|6:45 PM|9:45 PM|02/12/2002|02/12/2002|TUE|Bloomfield Hills Middle School on Quarton Road (16 Mile) just west of Telegraph. In the Gym and Fieldhouse.|Drop in Volleyball Nets designated as Social, Intermediate and Competitiv|$5.00|$6.00|Y|7|
02/12/2002|Selsg|7:00 PM||02/12/2002|02/12/2002|TUE|Lake Orion|Bridge bring a small snack. We play on the 2nd and 4th Tuesdays|N/A|N/A|Y|7|
02/12/2002|Somer|7:30 PM||02/12/2002|02/12/2002|TUE|Troy Elk's Club on Big Beaver Between John R. and Rochester on the North Side of Big Beave|Monthly Meeting Disk Jockey and Dancing after. Spagetti Dinner after 5:00 PM|$4.00|$6.00|Y|7|
02/13/2002|dance|7:30 PM|11:00 PM|02/13/2002|02/13/2002|WED|Warren Chateau 6015 East 10 Mile Warren Mi 48091 810-759-6500|Weekly Dance to DJ Snacks and cash bar|$5.00|$5.00|Y|7|
02/13/2002|desc|7:00 PM|10:00 PM|02/13/2002|02/13/2002|WED|Edison Boat Club|General Meeting call 248-478-4566|N/A|N/A|Y|7|
02/14/2002|GM|7:30 PM|11:30 PM|02/14/2002|02/14/2002|THU|American Legion Post- Berkley (on the south side of !2 Mile just west of Woodward|Monthlly Meeting with Dancing after Meeting|$2.00|$4.00|Y|7|
02/14/2002|tbird|||02/18/2002|12/16/2001|WE.|Beaver Creek, Colorado|Four nights at Beaver Creek West Condos Contact Faun Dillon 248-442-9156hilie97@aol.com|$318-$726|$318-$726|Y|7|
02/15/2002|BethE|7:00 PM||02/15/2002|02/15/2002|FRI|St. Margerets 13 Mile between Little Mack and Harper, St Clair shores|Monthly Meeting|N/A|N/A|Y|7|
02/15/2002|MSP|8:00 PM|1:00 AM|02/15/2002|02/15/2002|FRI||Singles Dance- Top 40 DJ Cash Bar Hors d'oeuvres 8:00-930 Become a member at the Dance and admission to dance is free Dressy attire no smoking|$5.00|$8:00|Y|7|
02/15/2002|Somer|||02/17/2002|01/01/2002|WE.|Blue Mountain Collingwood, Ontario|Bus Ski Weekend contact Norma Klisz or Dick Price 248-879-2238|$293|$293|Y|7|
02/15/2002|at|8:00 PM|10:00 PM|02/15/2002|02/15/2002|FRI|Argentine Tango Detroit 7750 Auburn Road, Utica Mi 810-254-0560|Beginning Tango Lessons followed by a 2 hour practice party|N/A|N/A|Y|7|
02/15/2002|dance|8:00 PM|11:00 PM|02/15/2002|02/15/2002|FRI|Amber House 7012 E. Nine Mile between Mound and Van Dyke 810-754-3434 http://amberhouse-danceclub.com|Single & Couples Dance to the sounds of the <b>Big Bands</b> 40's 50's 60's Dance lesson 7:00 PM to 8:00 PM|N/A|N/A|Y|7|
02/15/2002|tbird|||02/17/2002|12/17/2001|WE.|Petosky, Mi|Cross Country Weekend Contact Loise Yee 248-380-3813 dooxlou@ameritech.net or Christine Andary 248-332-6438 candary@mediaone.net|$125-$175|$125-$175|Y|7|
02/15/2002|Somer|7:00 PM||02/17/2002|02/08/2002|MON|Blue Mountain Collingwood, Ontario|Bus trip Ski Weekend Contact Norma Klisz at 248-879-2238|$293|$323|Y|7|
02/16/2002|BethE|8:00 pm|1:00 am|02/16/2002|02/16/2002|SAT|Italian Cultural Center Warren|Monthly Dance call 810-286-1711  Tell them that you saw it on the Internet.|$8.00|$8.00|Y|7|
02/16/2002|BethW|8:00 PM|12:00 AM|02/16/2002|02/16/2002|SAT|St. Kenneth's Church. Haggerty Rd. & Five Mile call 734-464-4332|Monthly Meeting|N/A|N/A|Y|7|
02/17/2002|BethE|6:45 PM||02/17/2002|02/17/2002|SUN|Continental Lanes 13 Mile and Gratiot, Roseville|Every other Sunday Bowling Practice starts at 6:45 PM call Diane 810-293-5632|N/A|N/A|Y|7|
02/17/2002|BethR|9:00 AM||02/17/2002|02/17/2002|SUN|St. Andrew's 1234 Inglewood East of Rochester Rd. Between Parkdale and Tienken|Mass breakfast after at Sero's on Walton approx 10:30 AM|N/A|N/A|Y|7|
02/17/2002|BethW|10:00 AM||02/17/2002|02/17/2002|SUN|Redford Inn 5 Mile and Beech Daly|Meet for Breakfast. Those interested meet for Mass at St. Aidan's at 11:30 located at Farmington Road just North of Six Mile|Orde/Menu|Order/Menu|Y|7|
02/17/2002|MSP|5:45 PM|9:30 PM|02/17/2002|02/17/2002|SUN|Drakeshire Lanes 3500 Grand River , Farmington Hills east of Drake Road.|Bowling League 200 in League I and 70 in League II All levels of bowlers are welcome. Subs needed most weeks. Everyone is welcome to come and socialize. This is a non-smoking leagu|N/A|N/A|Y|7|
02/17/2002|Somer|04:30 PM||02/17/2002|02/17/2002|WK.|Cadieux Cafe 4300 Cadieux Between Warren & Mack|Feather Bowling limited to 48 people Contact Ed Potts 810-266-0388|$20|$24|Y|7|
02/18/2002|MSP|6:30 PM|9:30 PM|02/18/2002|02/18/2002|MON|Cowley's Old Village Inn, located at 33338 Grand River Ave east of Farmington Rd. In Farmington next to the Civic Theater.|Euchre-Drop Inn|$5.00|$6.00|Y|7|
02/18/2002|Sail|7:00 PM|10:00 PM|02/18/2002|02/18/2002|MON|Brigantino's  1063 Erie Street, Windsor (Exit Tunnel, Turn Right to Light, Right at next Light, Go 4 Lights Past A&P to Erie St Left on Erie to 1063 Erie)|Informal Sailing Singles Singers  Great food Canadian Prices|Order/Menu|Order/Menu|Y|7|
02/18/2002|Selsg|6:30 PM||02/18/2002|02/18/2002|MON|Linden|Dance Lessons Beginners at 6:30 Intermediate at 7:30 Car pools can be arranged|$6.00|$7.00|Y|7|
02/18/2002|Selsg|7:00 pm|9:00 pm|02/18/2002|02/18/2002|MON|Baldwin Library (Corner of Merril and Bates) Contact Clark at 248-642-6557|Investment Club Tell them that you saw it on the Internet.|N/A|N/A|Y|7|
02/18/2002|tbird|||02/18/2002|02/18/2002|MON|Mt Brighton|Discount lift Tickets contact George Gonyo 734-996-0089|N/A|N/A|Y|7|
02/18/2002|Somer|7:00 PM|8:00 PM|02/18/2002|02/18/2002|MON|The World Gym on Groesbeck between 15 Mile and Metro Parkway|Walleyball Every Monday or any Monday bring yourself, Gym shoes and a willingness to have fun. Contact Bill Stanz at 810-463-2530|$5.00|$5.00||0|
02/19/2002|BethW|7:00 PM||02/19/2002|02/19/2002|TUE|Thomas's Family Dining 33971 Plymouth Rd. Between Stark and Farmington Rd|Dinner/coffee & conversation|Order/menu|Order/menu|Y|7|
02/19/2002|MSP|6:45 PM|9:45 PM|02/19/2002|02/19/2002|TUE|Bloomfield Hills Middle School on Quarton Road (16 Mile) just west of Telegraph. In the Gym and Fieldhouse.|Drop in Volleyball Nets designated as Social, Intermediate and Competitiv|$5.00|$6.00|Y|7|
02/20/2002|dance|7:30 PM|11:00 PM|02/20/2002|02/20/2002|WED|Warren Chateau 6015 East 10 Mile Warren Mi 48091 810-759-6500|Weekly Dance to DJ Snacks and cash bar|$5.00|$5.00|Y|7|
02/21/2002|A2|8:00 PM|11:00 PM|02/21/2002|02/21/2002|THU|Cobblestone Farm Center 2781 Packard|General Meeting Dancing after the meeting|N/A|N/A|Y|7|
02/21/2002|Skwii|8:00 PM|12:00 PM|02/21/2002|02/21/2002|THU|American Legion Post- Berkley (on the south side of !2 Mile just west of Woodward|General Meeting|N/A|N/A|Y|7|
02/22/2002|Sail|||02/24/2002|01/26/2002|WE.|Terrace Inn in Bayview Michigan just North of Petoskey|<B><I>Ski-on-a-shoestring Weekend</b></i> contact Warren Puggini 810-465-6760|N/A|N/A|Y|7|
02/22/2002|at|8:00 PM|10:00 PM|02/22/2002|02/22/2002|FRI|Argentine Tango Detroit 7750 Auburn Road, Utica Mi 810-254-0560|Beginning Tango Lessons followed by a 2 hour practice party|N/A|N/A|Y|7|
02/22/2002|dance|8:00 PM|11:00 PM|02/22/2002|02/22/2002|FRI|Amber House 7012 E. Nine Mile between Mound and Van Dyke 810-754-3434 http://amberhouse-danceclub.com|Single & Couples Dance to the sounds of the <b>Big Bands</b> 40's 50's 60's Dance lesson 7:00 PM to 8:00 PM|N/A|N/A|Y|7|
02/23/2002|A2|||03/02/2002|11/25/2001|WK.|Vail, Colorado|Ski Week Contact Robbie Newsted 734-973-1334|$1185|$1185|Y|7|
02/23/2002|BethE|8:00 pm|1:00 am|02/23/2002|02/23/2002|SAT|Italian Cultural Center Warren|Monthly Dance call 810-286-1711  Tell them that you saw it on the Internet.|$8.00|$8.00|Y|7|
02/23/2002|Other|3:00 PM|6:00 PM|02/23/2002|02/23/2002|SAT|S.K. Brewers on Twleve Mile just east of Evergreen in Southfield. http://graynwhite.com/locations.htm|New Orleans Jazz|N/A|N/A|Y|7|
02/23/2002|tbird|||02/23/2002|02/23/2002|SAT|Boyne Mountain|One day trip to Boyne contact Brian Murphy 734-459-5332|$85|$85|Y|7|
02/23/2002|tbird|1||02/24/2002|12/25/2001|WE.|Boyne Mountain|Racer's Weekend Contact Mike Jablonski 734-283-5510|N/A|N/A|Y|7|
02/23/2002|tbird|2||03/03/2002|11/25/2001|WK.|Western Caribbean on the <i>Sensation</i>|Warm Weather Cruise contact Karen Maurino 313-562-0296|$1099|$1099|Y|7|
02/24/2002|BethR|9:00 AM||02/24/2002|02/24/2002|SUN|St. Andrew's 1234 Inglewood East of Rochester Rd. Between Parkdale and Tienken|Mass breakfast after at Sero's on Walton approx 10:30 AM|N/A|N/A|Y|7|
02/24/2002|BethW|10:00 AM||02/24/2002|02/24/2002|SUN|Redford Inn 5 Mile and Beech Daly|Meet for Breakfast. Those interested meet for Mass at St. Aidan's at 11:30 located at Farmington Road just North of Six Mile|Orde/Menu|Order/Menu|Y|7|
02/24/2002|BethW|2:00 PM||02/24/2002|02/24/2002|SUN|St. John Center for Youth & Family, Main Chapel Five Mile 1/4 mile east of Sheldon Road in Plymouth, MI|Annual Mass for Divorced or seperated Adam Cardinal Maida Main celebrant|Free will offering|Free will offering|Y|7|
02/24/2002|MSP|5:45 PM|9:30 PM|02/24/2002|02/24/2002|SUN|Drakeshire Lanes 3500 Grand River , Farmington Hills east of Drake Road.|Bowling League 200 in League I and 70 in League II All levels of bowlers are welcome. Subs needed most weeks. Everyone is welcome to come and socialize. This is a non-smoking leagu|N/A|N/A|Y|7|
02/24/2002|Somer|3:00 PM|6:00PM|02/24/2002|02/24/2002|SUN|Five Star Lanes 16 Mile & Dequindre|No Obligation Bowling Contact Rosalie Walsh 810-783-3299|N/A|N/A|Y|7|
02/25/2002|MSP|6:30 PM|9:30 PM|02/25/2002|02/25/2002|MON|Cowley's Old Village Inn, located at 33338 Grand River Ave east of Farmington Rd. In Farmington next to the Civic Theater.|Euchre-Drop Inn|$5.00|$6.00|Y|7|
02/25/2002|Selsg|6:30 PM||02/25/2002|02/25/2002|MON|Linden|Dance Lessons Beginners at 6:30 Intermediate at 7:30 Car pools can be arranged|$6.00|$7.00|Y|7|
02/25/2002|tbird|||02/25/2002|02/25/2002|MON|Mt Brighton|Discount lift Tickets contact George Gonyo 734-996-0089|N/A|N/A|Y|7|
02/25/2002|Somer|7:00 PM|8:00 PM|02/25/2002|02/25/2002|MON|The World Gym on Groesbeck between 15 Mile and Metro Parkway|Walleyball Every Monday or any Monday bring yourself, Gym shoes and a willingness to have fun. Contact Bill Stanz at 810-463-2530|$5.00|$5.00||0|
02/26/2002|BethW|7:00 PM||02/26/2002|02/26/2002|TUE|Thomas's Family Dining 33971 Plymouth Rd. Between Stark and Farmington Rd|Dinner/coffee & conversation|Order/menu|Order/menu|Y|7|
02/26/2002|MSP|6:45 PM|9:45 PM|02/26/2002|02/26/2002|TUE|Bloomfield Hills Middle School on Quarton Road (16 Mile) just west of Telegraph. In the Gym and Fieldhouse.|Drop in Volleyball Nets designated as Social, Intermediate and Competitiv|$5.00|$6.00|Y|7|
02/26/2002|Selsg|7:00 PM||02/26/2002|02/26/2002|TUE|Lake Orion|Bridge bring a small snack. We play on the 2nd and 4th Tuesdays|N/A|N/A|Y|7|
02/27/2002|dance|7:30 PM|11:00 PM|02/27/2002|02/27/2002|WED|Warren Chateau 6015 East 10 Mile Warren Mi 48091 810-759-6500|Weekly Dance to DJ Snacks and cash bar|$5.00|$5.00|Y|7|
02/27/2002|tbird|||02/27/2002|02/27/2002|WK.|Big Sky, Montana|Five nights at Big Horn Condos Contact Doug Fellman 734-422-8393 fellmand@aol.com|$870|$870|Y|7|
02/28/2002|BethS|7:30 PM||02/28/2002|02/28/2002|THU|St. Columban Parish 1775 Melton Birmingham just north of 14 between Woodward and Coolidge|Monthly Meeting|N/A|N/A|Y|7|
02/28/2002|Skwii|||03/05/2002|11/30/2001|WK.|Alyeska, Alaska|Ski Week Contact Carol 810-573-4628|$987|$987|Y|7|
03/01/2002|Somer|||03/03/2002|01/01/2002|WE.|Boyne Mountain|Bus Ski Trip contact Mike Byrnes 248-585-0387|$282|$282|Y|7|
03/01/2002|at|8:00 PM|10:00 PM|03/01/2002|03/01/2002|FRI|Argentine Tango Detroit 7750 Auburn Road, Utica Mi 810-254-0560|Beginning Tango Lessons followed by a 2 hour practice party|N/A|N/A|Y|7|
03/01/2002|dance|8:00 PM|11:00 PM|03/01/2002|03/01/2002|FRI|Amber House 7012 E. Nine Mile between Mound and Van Dyke 810-754-3434 http://amberhouse-danceclub.com|Single & Couples Dance to the sounds of the <b>Big Bands</b> 40's 50's 60's Dance lesson 7:00 PM to 8:00 PM|N/A|N/A|Y|7|
03/01/2002|tbird|||03/03/2002|12/31/2001|WE.|Shanty Creek|Family Frolic contact Steve Vollmer 734-416-9369 svollmer@ford.com|N/A|N/A|Y|7|
03/01/2002|Somer|7:00 PM||03/03/2002|02/08/2002|WE.|Boyne Mountain Boyne Falls Mich|Ski weekend by bus includes refreshments on coach, 2 breakfasts
Saturday night buffet 2 nights at Boyne Mountain Lodge 2 day lift Ticket|$282|$312|Y|7|
03/02/2002|BethW|8:00 PM||03/02/2002|03/02/2002|SAT|St. Robert Bellmarine gymnasium|Monthly Dance|$9.00|$9.00|Y|7|
03/03/2002|BethE|6:45 PM||03/03/2002|03/03/2002|SUN|Continental Lanes 13 Mile and Gratiot, Roseville|Every other Sunday Bowling Practice starts at 6:45 PM call Diane 810-293-5632|N/A|N/A|Y|7|
03/03/2002|BethR|9:00 AM||03/03/2002|03/03/2002|SUN|St. Andrew's 1234 Inglewood East of Rochester Rd. Between Parkdale and Tienken|Mass breakfast after at Sero's on Walton approx 10:30 AM|N/A|N/A|Y|7|
03/03/2002|BethW|10:00 AM||03/03/2002|03/03/2002|SUN|Redford Inn 5 Mile and Beech Daly|Meet for Breakfast. Those interested meet for Mass at St. Aidan's at 11:30 located at Farmington Road just North of Six Mile|Orde/Menu|Order/Menu|Y|7|
03/03/2002|MSP|5:45 PM|9:30 PM|03/03/2002|03/03/2002|SUN|Drakeshire Lanes 3500 Grand River , Farmington Hills east of Drake Road.|Bowling League 200 in League I and 70 in League II All levels of bowlers are welcome. Subs needed most weeks. Everyone is welcome to come and socialize. This is a non-smoking leagu|N/A|N/A|Y|7|
03/03/2002|dance|4:00 PM|8:00 PM|03/03/2002|03/03/2002|SUN|Amber House 7012 E. Nine Mile between Mound and Van Dyke 810-754-3434 http://amberhouse-danceclub.com|Pot Luck Club Dance Party $1.00 off with Dish to Pass|$6.00|$5.00|Y|7|
03/04/2002|MSP|6:30 PM|9:30 PM|03/04/2002|03/04/2002|MON|Cowley's Old Village Inn, located at 33338 Grand River Ave east of Farmington Rd. In Farmington next to the Civic Theater.|Euchre-Drop Inn|$5.00|$6.00|Y|7|
03/04/2002|Selsg|6:30 PM||03/04/2002|03/04/2002|MON|Linden|Dance Lessons Beginners at 6:30 Intermediate at 7:30 Car pools can be arranged|$6.00|$7.00|Y|7|
03/04/2002|tbird|||03/04/2002|03/04/2002|MON|Mt Brighton|Discount lift Tickets contact George Gonyo 734-996-0089|N/A|N/A|Y|7|
03/04/2002|Somer|7:00 PM|8:00 PM|03/04/2002|03/04/2002|MON|The World Gym on Groesbeck between 15 Mile and Metro Parkway|Walleyball Every Monday or any Monday bring yourself, Gym shoes and a willingness to have fun. Contact Bill Stanz at 810-463-2530|$5.00|$5.00||0|
03/05/2002|BethW|7:00 PM||03/05/2002|03/05/2002|TUE|Thomas's Family Dining 33971 Plymouth Rd. Between Stark and Farmington Rd|Dinner/coffee & conversation|Order/menu|Order/menu|Y|7|
03/05/2002|MSP|6:45 PM|9:45 PM|03/05/2002|03/05/2002|TUE|Bloomfield Hills Middle School on Quarton Road (16 Mile) just west of Telegraph. In the Gym and Fieldhouse.|Drop in Volleyball Nets designated as Social, Intermediate and Competitiv|$5.00|$6.00|Y|7|
03/06/2002|dance|7:30 PM|11:00 PM|03/06/2002|03/06/2002|WED|Warren Chateau 6015 East 10 Mile Warren Mi 48091 810-759-6500|Weekly Dance to DJ Snacks and cash bar|$5.00|$5.00|Y|7|
03/06/2002|gpsc|7:00 PM|11:00 PM|03/06/2002|03/06/2002|WED|Grosse Pointe War Memorial|Monthly Meeting|N/A|N/A|Y|7|
03/06/2002|tbird|7:30 PM|8:30 PM|03/06/2002|03/06/2002|WED|Hawthorne Valley Country Club|Monthly Meeting|N/A|N/A|Y|7|
03/07/2002|A2|||03/12/2002|12/07/2001|WK.|Quebec City, Quebec|Ski Week Contact Mike Long 734-995-2180|$565|$565|Y|7|
03/07/2002|A2|8:00 PM|11:00 PM|03/07/2002|03/07/2002|THU|Cobblestone Farm Center 2781 Packard|General Meeting|N/A|N/A|Y|7|
03/08/2002|BetSo|7:30 PM||03/08/2002|03/08/2002|FRI|St. Patrick's Parish (Doherty Hall) 140 Superior between 1st & 2nd Wyandotte||$3.00|$3.00|Y|7|
03/08/2002|Sail|7:00 PM|9:00 PM|03/08/2002|03/08/2002|FRI|Troy Elks Club 1451 East Big Beaver Between John R and Rochester Road on The North side of the Road|Monthly General Meeting Doors open at 7:30 Meeting at 8:00 pm Dancing after meeting. Dining Room open at 5:00|$3.00|$6.00|Y|7|
03/08/2002|at|8:00 PM|10:00 PM|03/08/2002|03/08/2002|FRI|Argentine Tango Detroit 7750 Auburn Road, Utica Mi 810-254-0560|Beginning Tango Lessons followed by a 2 hour practice party|N/A|N/A|Y|7|
03/08/2002|dance|8:00 PM|11:00 PM|03/08/2002|03/08/2002|FRI|Amber House 7012 E. Nine Mile between Mound and Van Dyke 810-754-3434 http://amberhouse-danceclub.com|Single & Couples Dance to the sounds of the <b>Big Bands</b> 40's 50's 60's Dance lesson 7:00 PM to 8:00 PM|N/A|N/A|Y|7|
03/08/2002|tbird|||03/10/2002|01/07/2002|WE.|Schuss Mountain Mi|CHICAGO CARNIVAL (CMSC) Contact Tami Jo Schuetzer 248-229-2066 tamijo@realtyagent.com|$165|$165|Y|7|
03/08/2002|tbird|1||03/17/2002|12/08/2001|WK.|Europe, Andorra la Vella, Barcelona, Spain|Euopean Trip Contact Brian Murphy 734-459-5332 bmurph725@peoplepc.com|$1075-$1210|$1075-$1210|Y|7|
03/09/2002|MSP|||03/16/2002|12/21/2001|SAT|Cozumel|Week Trip|$999|$999|Y|7|
03/09/2002|Other|3:00 PM|6:00 PM|03/09/2002|03/09/2002|SAT|S.K. Brewers on Twleve Mile just east of Evergreen in Southfield. http://graynwhite.com/locations.htm|New Orleans Jazz|N/A|N/A|Y|7|
03/09/2002|tbird|1||03/19/2002|12/09/2001|WK.|Europe, Andorra la Vella, Barcelona, Spain|Euopean Trip Contact Brian Murphy 734-459-5332 bmurph725@peoplepc.com|$1075-$1210|$1075-$1210|Y|7|
03/10/2002|BethR|9:00 AM||03/10/2002|03/10/2002|SUN|St. Andrew's 1234 Inglewood East of Rochester Rd. Between Parkdale and Tienken|Mass breakfast after at Sero's on Walton approx 10:30 AM|N/A|N/A|Y|7|
03/10/2002|BethW|10:00 AM||03/10/2002|03/10/2002|SUN|Redford Inn 5 Mile and Beech Daly|Meet for Breakfast. Those interested meet for Mass at St. Aidan's at 11:30 located at Farmington Road just North of Six Mile|Orde/Menu|Order/Menu|Y|7|
03/10/2002|MSP|5:45 PM|9:30 PM|03/10/2002|03/10/2002|SUN|Drakeshire Lanes 3500 Grand River , Farmington Hills east of Drake Road.|Bowling League 200 in League I and 70 in League II All levels of bowlers are welcome. Subs needed most weeks. Everyone is welcome to come and socialize. This is a non-smoking leagu|N/A|N/A|Y|7|
03/10/2002|Somer|3:00 PM|6:00PM|03/10/2002|03/10/2002|SUN|Five Star Lanes 16 Mile & Dequindre|No Obligation Bowling Contact Rosalie Walsh 810-783-3299|N/A|N/A|Y|7|
03/11/2002|MSP|6:30 PM|9:30 PM|03/11/2002|03/11/2002|MON|Cowley's Old Village Inn, located at 33338 Grand River Ave east of Farmington Rd. In Farmington next to the Civic Theater.|Euchre-Drop Inn|$5.00|$6.00|Y|7|
03/11/2002|MSP|7:30 PM|8:30 PM|03/11/2002|03/11/2002|MON|Border's Books Orchard Lake Road just South of 14|Book Discussion Group led by Patti|N/A|N/A|Y|7|
03/11/2002|Selsg|6:30 PM||03/11/2002|03/11/2002|MON|Linden|Dance Lessons Beginners at 6:30 Intermediate at 7:30 Car pools can be arranged|$6.00|$7.00|Y|7|
03/11/2002|tbird|||03/11/2002|03/11/2002|MON|Mt Brighton|Discount lift Tickets contact George Gonyo 734-996-0089|N/A|N/A|Y|7|
03/11/2002|Sail|05:30 PM||03/11/2002|03/11/2002|MON|Clara Bryant Junior High School one block west of Telegraph one block North of Cherry Hill in Dearborn|Scuba Diving Classes conducted by the Ford Lancers Scuba Club5 week course starting March 11 for five weeks on Mondays and WednesdaysContact Judy Heikkinen at 248-477-7912|$169.00|$169.00|O|7|
03/11/2002|Somer|7:00 PM|8:00 PM|03/11/2002|03/11/2002|MON|The World Gym on Groesbeck between 15 Mile and Metro Parkway|Walleyball Every Monday or any Monday bring yourself, Gym shoes and a willingness to have fun. Contact Bill Stanz at 810-463-2530|$5.00|$5.00||0|
03/12/2002|BethW|7:00 PM||03/12/2002|03/12/2002|TUE|Thomas's Family Dining 33971 Plymouth Rd. Between Stark and Farmington Rd|Dinner/coffee & conversation|Order/menu|Order/menu|Y|7|
03/12/2002|MSP|6:45 PM|9:45 PM|03/12/2002|03/12/2002|TUE|Bloomfield Hills Middle School on Quarton Road (16 Mile) just west of Telegraph. In the Gym and Fieldhouse.|Drop in Volleyball Nets designated as Social, Intermediate and Competitiv|$5.00|$6.00|Y|7|
03/12/2002|Selsg|7:00 PM||03/12/2002|03/12/2002|TUE|Lake Orion|Bridge bring a small snack. We play on the 2nd and 4th Tuesdays|N/A|N/A|Y|7|
03/12/2002|Somer|7:30 PM||03/12/2002|03/12/2002|TUE|Troy Elk's Club on Big Beaver Between John R. and Rochester on the North Side of Big Beave|Monthly Meeting Disk Jockey and Dancing after. Spagetti Dinner after 5:00 PM|$4.00|$6.00|Y|7|
03/13/2002|dance|7:30 PM|11:00 PM|03/13/2002|03/13/2002|WED|Warren Chateau 6015 East 10 Mile Warren Mi 48091 810-759-6500|Weekly Dance to DJ Snacks and cash bar|$5.00|$5.00|Y|7|
03/13/2002|desc|7:00 PM|10:00 PM|03/13/2002|03/13/2002|WED|Edison Boat Club|General Meeting call 248-478-4566|N/A|N/A|Y|7|
03/14/2002|GM|7:30 PM|11:30 PM|03/14/2002|03/14/2002|THU|American Legion Post- Berkley (on the south side of !2 Mile just west of Woodward|Monthlly Meeting with Dancing after Meeting|$2.00|$4.00|Y|7|
